1801,1802,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1439,1440
1929,1930,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,2190,2191,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,2190,2191,2190,2191,2190,2191,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1567,1568
2057,2058,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,1695,1696
2185,2186,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,1823,1824
2313,2314,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,2190,2191,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,1951,1952
1929,1930,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,2079,2080
2057,2058,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,2207,2208
2185,2186,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,2190,2191,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,2335,2336
2313,2314,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1567,1568
1801,1802,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,1695,1696
1929,1930,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,1823,1824
2057,2058,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,1951,1952
2185,2186,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,2079,2080
2313,2314,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,2207,2208
